time,Downwelling Shortwave Irradiance (W m-2)
2017-08-22 09:08:57.753999872,2.8
2017-08-22 09:10:02.069000192,2.9
2017-08-22 09:11:06.638000128,2.9
2017-08-22 09:12:10.864999936,2.9
2017-08-22 09:13:15.510999552,2.9
2017-08-22 09:14:19.878999552,2.8
2017-08-22 09:14:54.560999936,2.9
2017-08-22 09:15:54.791000064,3.0
2017-08-22 09:16:59.536000000,2.9
2017-08-22 09:18:03.772999680,2.9
2017-08-22 09:19:08.005000192,2.9
2017-08-22 09:20:12.878000128,2.9
2017-08-22 09:21:17.104000000,2.9
2017-08-22 09:22:21.482999808,2.9
2017-08-22 09:22:53.654999552,3.0
2017-08-22 09:23:58.491000320,3.0
2017-08-22 09:25:02.727999488,3.1
2017-08-22 09:26:06.956000256,3.0
2017-08-22 09:27:11.492000256,3.1
2017-08-22 09:28:15.890000384,3.0
2017-08-22 09:29:20.265000448,3.1
2017-08-22 09:29:53.510999552,3.1
2017-08-22 09:30:57.793999872,3.0
2017-08-22 09:32:02.201999872,3.1
2017-08-22 09:33:06.489999872,3.1
2017-08-22 09:34:10.798000128,3.1
2017-08-22 09:35:15.632999936,3.0
2017-08-22 09:36:20.050000384,3.0
2017-08-22 09:36:54.719000064,3.1
2017-08-22 09:37:58.989999616,3.1
2017-08-22 09:39:03.506999808,3.1
2017-08-22 09:40:08.314000384,3.1
2017-08-22 09:41:12.588000256,3.0
2017-08-22 09:42:17.510999552,3.0
2017-08-22 09:43:21.810999808,3.0
2017-08-22 09:43:53.928000000,3.0
2017-08-22 09:44:58.295000064,3.0
2017-08-22 09:46:02.532000256,3.0
2017-08-22 09:47:06.859000320,3.1
2017-08-22 09:48:11.265999872,3.2
2017-08-22 09:49:15.493000192,3.1
2017-08-22 09:50:19.729999872,3.1
2017-08-22 09:50:53.503999488,3.2
2017-08-22 09:51:57.739999744,3.2
2017-08-22 09:53:02.456000512,3.2
2017-08-22 09:54:06.684000256,3.3
2017-08-22 09:55:11.520999936,3.1
2017-08-22 09:56:15.809999872,3.1
2017-08-22 09:57:20.424000000,3.1
2017-08-22 09:57:53.499000320,3.2
2017-08-22 09:58:57.734999552,3.1
2017-08-22 10:00:02.085000192,3.2
2017-08-22 10:01:06.328999936,3.1
2017-08-22 10:02:10.605000192,3.2
2017-08-22 10:03:14.901000192,3.1
2017-08-22 10:04:19.138999808,3.1
2017-08-22 10:04:54.314999808,3.2
2017-08-22 10:05:54.550000128,3.2
2017-08-22 10:06:58.828000256,3.1
2017-08-22 10:08:03.144000000,3.3
2017-08-22 10:09:07.631000064,3.2
2017-08-22 10:10:11.878000128,3.2
2017-08-22 10:11:16.404000256,3.2
2017-08-22 10:12:20.961999872,3.2
2017-08-22 10:12:53.611999744,3.3
2017-08-22 10:13:57.875999744,3.2
2017-08-22 10:15:02.109000192,3.2
2017-08-22 10:16:06.872999936,3.3
2017-08-22 10:17:11.432999936,3.3
2017-08-22 10:18:15.676000256,3.3
2017-08-22 10:19:19.963000320,3.3
2017-08-22 10:19:53.484000256,3.3
2017-08-22 10:20:57.723999744,3.3
2017-08-22 10:22:02.173999616,3.3
2017-08-22 10:23:07.080000000,3.3
2017-08-22 10:24:11.758000128,3.2
2017-08-22 10:25:15.994999808,3.3
2017-08-22 10:26:20.360999936,3.2
2017-08-22 10:26:53.482999808,3.3
2017-08-22 10:27:57.841999872,3.3
2017-08-22 10:29:02.408000000,3.3
2017-08-22 10:30:06.645000192,3.3
2017-08-22 10:31:10.912999936,3.3
2017-08-22 10:32:15.378999808,3.3
2017-08-22 10:33:19.616999936,3.2
2017-08-22 10:33:53.480999936,3.2
2017-08-22 10:34:58.845999616,3.1
2017-08-22 10:36:04.552999936,3.2
2017-08-22 10:37:13.434999808,3.2
2017-08-22 10:38:18.204999680,3.1
2017-08-22 10:38:53.472000000,3.0
2017-08-22 10:39:54.099999744,3.1
2017-08-22 10:40:58.331999744,3.1
2017-08-22 10:42:02.559000064,3.1
2017-08-22 10:43:07.256000000,3.1
2017-08-22 10:44:11.494000128,3.1
2017-08-22 10:45:15.720999936,3.1
2017-08-22 10:46:20.557000192,3.2
2017-08-22 10:46:53.868000256,3.2
2017-08-22 10:47:58.177999872,3.2
2017-08-22 10:49:02.404000256,3.3
2017-08-22 10:50:06.640999936,3.2
2017-08-22 10:51:10.878999552,3.2
2017-08-22 10:52:15.463000064,3.2
2017-08-22 10:53:19.721999872,3.2
2017-08-22 10:53:53.779999744,3.2
2017-08-22 10:54:58.500999680,3.2
2017-08-22 10:56:02.763999744,3.2
2017-08-22 10:57:07.025999872,3.0
2017-08-22 10:58:11.442999808,3.0
2017-08-22 10:59:15.680000512,3.1
2017-08-22 11:00:20.435999744,3.0
2017-08-22 11:00:53.484000256,3.1
2017-08-22 11:01:57.727000064,3.1
2017-08-22 11:03:01.972000256,3.0
2017-08-22 11:04:06.340000256,3.0
2017-08-22 11:05:10.657999872,3.1
2017-08-22 11:06:14.895000064,3.0
2017-08-22 11:07:19.406000128,3.1
2017-08-22 11:07:53.451000320,3.1
2017-08-22 11:08:57.732000256,3.2
2017-08-22 11:10:02.008999936,3.3
2017-08-22 11:11:06.575000064,3.3
2017-08-22 11:12:10.912999936,3.3
2017-08-22 11:13:15.459000320,3.3
2017-08-22 11:14:19.696000000,3.3
2017-08-22 11:14:54.480000000,3.4
2017-08-22 11:15:54.812000256,3.3
2017-08-22 11:16:59.552999936,3.4
2017-08-22 11:18:03.857000448,3.4
2017-08-22 11:19:08.367000064,3.4
2017-08-22 11:20:12.614000128,3.3
2017-08-22 11:21:16.862000128,3.3
2017-08-22 11:22:21.467999744,3.4
2017-08-22 11:22:53.591000064,3.3
2017-08-22 11:23:57.859000320,3.3
2017-08-22 11:25:02.165000192,3.3
2017-08-22 11:26:06.604000256,3.2
2017-08-22 11:27:10.948999680,3.1
2017-08-22 11:28:15.336000000,3.1
2017-08-22 11:29:19.824000000,3.1
2017-08-22 11:29:53.440999936,3.1
2017-08-22 11:30:57.673999872,3.1
2017-08-22 11:32:02.329999872,3.1
2017-08-22 11:33:06.567000064,3.1
2017-08-22 11:34:11.171999744,3.1
2017-08-22 11:35:15.529999872,3.2
2017-08-22 11:36:21.927000064,3.2
2017-08-22 11:36:54.050000384,3.1
2017-08-22 11:37:58.348000256,3.2
2017-08-22 11:39:02.584999936,3.1
2017-08-22 11:40:06.878000128,3.2
2017-08-22 11:41:11.118000128,3.1
2017-08-22 11:42:15.424999936,3.2
2017-08-22 11:43:19.744000000,3.2
2017-08-22 11:43:53.426999808,3.3
2017-08-22 11:44:57.976000000,3.3
2017-08-22 11:46:02.218999808,3.2
2017-08-22 11:47:06.536000000,3.2
2017-08-22 11:48:10.800999936,3.2
2017-08-22 11:49:15.051000320,3.2
2017-08-22 11:50:19.515000320,3.2
2017-08-22 11:50:53.424999936,3.3
2017-08-22 11:51:58.048000512,3.2
2017-08-22 11:53:02.411999744,3.3
2017-08-22 11:54:06.720999936,3.2
2017-08-22 11:55:11.407000064,3.1
2017-08-22 11:56:15.644000256,3.2
2017-08-22 11:57:19.942000128,3.2
2017-08-22 11:57:53.422000128,3.2
2017-08-22 11:58:57.651999744,3.2
